user_id,first_name ,last_name,date ,steps ,workouts ,calories_in,calories_out,join_date
2840,Olivia,Lewis,12/11/2025,10821,none,2908,2337,2/25/2023
2841,Zachary,Smith,10/20/2024,6412,easy,1876,2783,12/15/2023
2842,Eli,Robinson,1/9/2025,6871,easy,2447,2375,5/3/2023
2843,Ava,Nelson,12/28/2023,8194,easy,2427,2250,6/4/2024
2844,Luke,Perez,2/11/2025,5838,easy,1899,2336,2/9/2023
2845,Chloe,Smith,1/31/2025,4493,medium,2201,2587,4/20/2025
2846,Grace,Smith,7/18/2024,4240,none,2325,2498,11/30/2023
2847,Michael,Johnson,9/27/2024,14749,none,2856,2391,9/8/2025
2848,Dylan,Scott,8/2/2023,5146,easy,1961,2735,1/3/2024
2849,Emily,Evans,9/19/2024,6188,none,1808,2338,11/10/2024
2850,Luke,Mitchell,12/22/2024,2931,easy,2991,2938,1/16/2024
2851,Emma,Hill,10/28/2023,10532,none,2106,2518,1/13/2025
2852,Grace,Adams,3/28/2023,5415,none,2086,2883,7/10/2023
2853,Ryan,Nelson,7/18/2025,5819,easy,2011,2337,3/16/2023
2854,Isabella,Wright,9/12/2024,6000,easy,1835,2389,1/24/2025
2855,Andrew,Adams,7/3/2025,10806,easy,2902,2702,4/13/2024
2856,Dylan,Hill,4/20/2023,14762,easy,1966,2288,11/24/2025
2857,Zachary,Moore,8/4/2023,3350,easy,2070,2805,2/27/2024
2858,Ella,Johnson,2/12/2025,6664,medium,2334,2450,6/22/2025
2859,Charles,Hernandez,11/24/2024,11664,easy,2435,2739,8/9/2023
2860,Grace,Perez,9/6/2025,10632,none,2367,2773,3/3/2024
2861,Michael,Robinson,5/25/2023,3354,hard,2164,2792,2/26/2024
2862,Ava,Allen,12/31/2023,5345,easy,2847,2599,8/12/2024
2863,Charles,Martin,4/28/2025,11236,hard,2408,2852,8/18/2025
2864,Ryan,Johnson,5/5/2025,4925,hard,2866,2581,8/6/2024
2865,Amelia,Moore,5/20/2025,5233,none,1871,2557,6/19/2023
2866,Dylan,Smith,10/23/2023,4160,medium,2933,2412,6/16/2025
2867,Joshua,Hall,8/20/2025,9115,hard,2332,2637,6/3/2024
2868,Dylan,Allen,8/7/2024,2458,hard,2463,2253,4/14/2024
2869,Theodore,Scott,3/7/2025,9317,none,2968,2553,8/10/2024
2870,Ava,Nelson,1/24/2025,8534,easy,2437,2604,7/27/2025
2871,Amelia,Moore,7/28/2025,2496,medium,2937,2659,4/2/2025
2872,Charles,Wright,7/4/2023,3031,none,2482,2798,12/30/2025
2873,Charlotte,Clark,12/23/2024,6067,medium,1822,2745,6/1/2023
2874,Emma,Adams,9/7/2025,13077,medium,2392,2425,9/3/2025
2875,Mia,Young,2/7/2025,6554,hard,2935,2684,10/18/2024
2876,Mia,Evans,3/1/2025,10418,medium,2226,2506,3/17/2025
2877,Michael,Robinson,11/11/2023,12501,hard,2545,2716,12/25/2025
2878,Theodore,Carter,4/25/2023,10562,hard,2648,2450,9/22/2023
2879,Ella,Nelson,10/11/2023,5997,hard,2489,2603,3/19/2024
2880,Adam,King,2/8/2023,4877,medium,2128,2484,5/25/2024
2881,Thomas,Lewis,3/1/2023,6380,easy,1836,2657,7/7/2023
2882,Amelia,Davis,9/4/2023,2771,medium,2472,2780,8/3/2024
2883,Thomas,Hall,1/16/2023,4578,easy,2124,2712,7/31/2024
2884,Zachary,Johnson,8/5/2024,3259,hard,2576,2259,8/6/2023
2885,Theodore,Allen,10/20/2025,8725,hard,2193,2317,2/8/2025
2886,Ella,Lewis,12/4/2024,5838,medium,2643,2806,1/2/2023
2887,Charles,Carter,8/15/2025,10362,easy,2480,2764,7/5/2024
2888,Joshua,Wilson,1/2/2023,3224,medium,2820,2395,1/28/2024
2889,Grace,Walker,8/20/2023,7128,hard,2054,2889,10/22/2023
2890,Luke,Adams,12/26/2025,10954,hard,2443,2347,5/31/2025
2891,Adam,Thomas,11/2/2025,2077,medium,2295,2859,3/7/2024
2892,Emma,Baker,2/20/2024,3226,hard,2211,2975,1/8/2025
2893,Lily,Lee,10/14/2023,6539,medium,2572,2804,9/23/2025
2894,Sophia,Walker,11/19/2025,9926,easy,2805,2352,12/23/2023
2895,Finn,Taylor,12/18/2023,7706,none,2432,2614,11/12/2025
2896,Amelia,Perez,8/3/2024,6364,medium,2208,2253,11/7/2024
2897,Charlotte,Carter,12/31/2023,8963,medium,1983,2607,10/4/2025
2898,Sophia,Mitchell,2/10/2023,5012,hard,2944,2448,10/18/2025
2899,Thomas,Scott,7/19/2025,8574,medium,2304,2982,10/16/2025
2900,Ella,Smith,1/29/2023,7703,hard,2191,2742,8/30/2024
2901,Lily,Robinson,12/27/2023,5338,medium,2257,2696,4/11/2025
2902,Andrew,Martin,12/13/2023,5730,medium,2036,2867,2/1/2023
2903,Zachary,Adams,10/18/2025,5330,easy,2097,2314,7/19/2025
2904,Zachary,Carter,10/15/2025,3919,none,2715,2476,3/16/2025
2905,Eli,Wright,10/7/2024,11261,medium,2926,2956,6/1/2024
2906,Mia,Hernandez,10/29/2023,11463,hard,2323,2808,9/10/2025
2907,Ella,Lewis,11/19/2023,10453,easy,2473,2430,5/24/2023
2908,Amelia,Carter,9/23/2024,3393,hard,1996,2446,5/15/2025
2909,Sophia,Thomas,1/3/2025,3003,none,2101,2209,11/14/2024
2910,Finn,Adams,8/28/2024,14737,hard,2249,2209,12/12/2024
2911,Emily,Walker,4/19/2025,6025,none,2241,2313,8/13/2023
2912,Olivia,Lewis,1/22/2024,4654,hard,1989,2702,2/12/2025
2913,Emily,Robinson,5/15/2023,7090,none,2299,2478,8/31/2023
2914,Sophia,Lewis,3/11/2025,3072,medium,2636,2269,7/27/2024
2915,Sophia,Allen,3/18/2023,13366,medium,2615,2319,10/9/2024
2916,Michael,Robinson,6/10/2024,3037,medium,2154,2315,4/23/2023
2917,Lily,Baker,11/7/2023,10670,medium,2327,2594,4/2/2024
2918,Ava,Robinson,5/7/2023,4386,none,1899,2802,9/11/2025
2919,Charlotte,Allen,10/14/2024,4230,medium,2765,2256,9/25/2024
2920,Emma,Clark,5/23/2025,7504,easy,1953,2962,9/13/2023
2921,Lily,Baker,2/19/2023,7923,hard,2321,2623,3/20/2023
2922,Harrison,Allen,7/23/2024,6808,easy,1870,2781,11/21/2024
2923,Ella,Johnson,7/24/2023,2659,hard,2126,2994,8/29/2023
2924,Ryan,Martin,8/9/2024,8313,none,2435,2420,12/27/2023
2925,Emily,Wilson,12/5/2024,3323,medium,2400,2768,2/22/2024
2926,Isabella,Scott,2/16/2023,3324,medium,2759,2575,4/10/2025
2927,Chloe,Evans,9/30/2025,4157,hard,2007,2840,7/14/2025
2928,Luke,Clark,4/27/2023,8818,hard,2171,2322,4/22/2025
2929,Michael,Johnson,4/23/2024,2550,none,1843,2387,8/23/2025
2930,Lily,Brown,7/20/2025,9825,none,2169,2511,7/29/2023
2931,Owen,Wright,8/14/2025,14293,hard,1914,2415,8/23/2023
2932,Emily,Davis,8/21/2025,7052,none,2914,2436,5/11/2023
2933,Owen,Clark,1/23/2025,3890,medium,2006,2398,3/26/2023
2934,Luke,Lee,11/21/2025,14945,hard,2777,2798,3/4/2025
2935,Charles,Hill,10/28/2025,4623,none,2522,2416,1/12/2025
2936,Grace,Baker,11/24/2025,14228,easy,2409,2875,9/3/2023
2937,Grace,Martin,1/16/2024,8865,easy,2842,2985,7/19/2025
2938,Thomas,Walker,2/2/2023,5616,medium,2842,2630,11/1/2024
2939,Michael,Baker,9/27/2024,11919,medium,2227,2990,7/5/2024
2940,Theodore,Martin,12/29/2025,10833,easy,2303,2644,4/9/2024
2941,Andrew,Johnson,6/27/2025,7808,hard,2980,2406,9/22/2024
2942,Emily,Davis,4/29/2023,12061,none,2229,2557,12/7/2025
2943,Emma,Taylor,10/26/2024,4362,medium,2541,2762,8/25/2024
2944,Emma,Martin,9/23/2025,14767,easy,2308,2262,4/5/2024
2945,Thomas,Wilson,5/24/2025,5802,hard,2111,2777,9/14/2024
2946,Harrison,Hernandez,5/12/2024,8708,easy,2507,2795,8/17/2024
2947,Sophia,Lewis,12/5/2025,11811,hard,2733,2534,3/21/2023
2948,Isabella,Robinson,2/27/2025,2522,none,2645,2671,7/3/2024
2949,Emily,Perez,11/3/2025,7770,hard,2711,2854,4/1/2023
2950,Eli,Nelson,11/21/2023,13938,hard,2607,2699,6/27/2024
2951,Sophia,Wright,9/10/2024,6136,none,1843,2630,11/30/2023
2952,Isabella,Clark,12/9/2023,8460,easy,2045,2233,11/22/2024
2953,Isabella,Moore,5/4/2025,13772,hard,2695,2958,10/8/2024
2954,Charles,Walker,11/9/2024,11277,easy,2575,2280,8/2/2025
2955,Joshua,Hall,11/6/2025,5876,hard,1925,2917,7/12/2025
2956,Mia,Wright,8/29/2023,4883,easy,2165,2747,2/20/2024
2957,Eli,Lewis,3/5/2024,4428,easy,2274,2387,6/13/2024
2958,Dylan,Young,11/1/2025,8896,medium,2031,2999,2/19/2024
2959,Grace,Davis,7/28/2023,6159,medium,1833,2705,9/24/2024
2960,Olivia,Brown,3/10/2024,9314,medium,2115,2427,5/4/2025
2961,Eli,Hernandez,10/3/2023,6228,easy,2995,2239,12/4/2024
2962,Finn,Hall,5/6/2023,4021,easy,2209,2201,3/1/2025
2963,Michael,Robinson,10/29/2024,5465,hard,2808,2874,2/15/2023
2964,Andrew,Smith,1/16/2023,7973,hard,2793,2791,1/3/2023
2965,Lily,Wright,12/11/2025,8151,hard,2405,2788,9/3/2024
2966,Charlotte,Smith,3/15/2023,8474,easy,2059,2974,9/19/2025
2967,Dylan,Martin,9/22/2024,3991,medium,2740,2560,12/15/2024
2968,Ava,Mitchell,9/8/2023,3194,none,1878,2453,5/30/2023
2969,Thomas,Baker,6/5/2023,3246,easy,2278,2219,6/23/2025
2970,Eli,Nelson,11/13/2024,3122,none,2775,2954,6/7/2025
2971,Theodore,Lee,11/7/2023,13765,medium,2105,2529,9/3/2023
2972,Harrison,Adams,11/27/2025,5989,none,2738,2886,6/27/2024
2973,Charlotte,Wilson,1/9/2023,2330,none,2773,2409,6/30/2025
2974,Dylan,Lewis,10/19/2023,7358,none,2661,2515,4/19/2023
2975,Joshua,Carter,8/8/2024,7108,easy,2347,2460,7/24/2024
2976,Ella,King,2/25/2025,2165,medium,2839,2694,10/4/2024
2977,Zachary,Hill,1/21/2024,7048,medium,2747,2881,5/1/2024
2978,Charlotte,Allen,10/7/2025,7159,hard,2912,2339,8/25/2023
2979,Owen,Clark,7/22/2024,9899,medium,2997,2516,3/9/2024
2980,Sophia,Johnson,11/17/2023,13853,medium,2421,2474,11/2/2023
2981,Finn,Scott,9/7/2023,12533,none,2277,2467,12/27/2023
2982,Owen,Hall,3/25/2025,8549,easy,2038,2732,5/22/2025
2983,Eli,Brown,10/18/2024,12455,medium,2175,2996,8/25/2023
2984,Ryan,Hernandez,11/12/2024,2397,hard,2492,2475,6/11/2025
2985,Charles,Lewis,3/30/2025,4709,easy,1866,2297,11/17/2023
2986,Ryan,Carter,8/28/2025,5961,none,2844,2475,8/11/2024
2987,Ella,Hall,4/4/2023,3771,none,2795,2436,8/21/2025
2988,Joshua,Adams,8/9/2024,11331,easy,1972,2213,11/13/2025
2989,Ella,Adams,8/11/2025,8249,easy,2000,2330,1/27/2025
2990,Ella,Smith,11/19/2023,3041,medium,2661,2803,8/6/2024
2991,Eli,Mitchell,1/25/2023,8537,hard,2114,2988,2/15/2025
2992,Sophia,Evans,8/13/2024,13016,hard,2081,2444,12/6/2025
2993,Andrew,Perez,7/8/2023,2365,hard,2537,2822,8/18/2024
2994,Sophia,Taylor,6/11/2024,4998,hard,2054,2582,6/12/2023
2995,Isabella,Moore,11/26/2025,2045,medium,2157,2758,8/28/2025
2996,Dylan,Carter,10/16/2024,2408,none,2373,2234,9/10/2023
2997,Theodore,Scott,11/27/2024,8816,medium,1968,2602,4/3/2024
2998,Isabella,Scott,12/6/2023,4200,medium,2387,2417,2/21/2025
2999,Charlotte,Wilson,4/30/2025,4083,easy,2015,2660,10/24/2025
3000,Charlotte,Scott,9/29/2025,3246,hard,2730,2999,1/30/2025
3001,Dylan,Scott,4/16/2024,8442,easy,2992,2991,10/7/2024
3002,Amelia,Brown,4/25/2025,12966,none,2348,2935,3/25/2025
3003,Luke,Clark,2/17/2024,9238,medium,2272,2475,10/22/2025
3004,Emma,Davis,2/28/2025,2019,none,2252,2753,10/5/2023
3005,Emma,Wright,1/26/2025,6777,easy,2337,2942,8/15/2023
3006,Grace,Davis,4/26/2025,5024,none,2649,2809,8/27/2025
3007,Emma,Johnson,8/29/2024,13174,easy,2675,2510,3/21/2025
3008,Joshua,Perez,2/15/2023,14448,medium,1886,2805,5/11/2024
3009,Ryan,Nelson,11/27/2023,2027,medium,1809,2649,4/24/2024
3010,Mia,Evans,9/27/2025,2560,medium,2230,2267,9/12/2024
3011,Luke,Martin,3/16/2025,4868,medium,2402,2641,9/27/2024
3012,Joshua,Lewis,6/21/2024,4773,none,1845,2751,6/15/2023
3013,Charles,Mitchell,1/8/2025,2025,none,1950,2591,11/22/2024
3014,Adam,Carter,10/18/2023,12105,hard,2372,2761,4/4/2023
3015,Andrew,Scott,4/18/2025,6170,medium,2492,2888,4/19/2025
3016,Joshua,Mitchell,2/24/2023,6401,hard,2332,2440,3/24/2025
3017,Theodore,Moore,8/7/2024,6248,hard,2128,2533,8/25/2024
3018,Finn,Taylor,6/23/2023,4618,hard,2412,2327,11/30/2025
3019,Grace,Thomas,1/27/2025,8721,medium,2022,2892,3/26/2023
3020,Zachary,Evans,7/10/2025,9013,easy,1888,2297,1/7/2025
3021,Charles,Davis,1/29/2025,12375,easy,1901,2985,12/20/2024
3022,Zachary,Baker,11/17/2025,8523,none,1810,2974,9/29/2024
3023,Joshua,Clark,8/17/2024,3079,medium,2030,2292,1/2/2025
3024,Charles,Martin,10/4/2025,13753,easy,1897,2415,7/14/2024
3025,Harrison,Wright,7/13/2025,2405,easy,1841,2992,8/22/2023
3026,Isabella,Baker,7/24/2025,6985,hard,2985,2265,8/15/2023
3027,Sophia,Lee,5/3/2023,8766,none,2530,2273,11/29/2025
3028,Owen,Johnson,2/22/2023,2927,medium,2372,2224,7/2/2023
3029,Adam,Moore,12/24/2023,6914,easy,2845,2397,2/25/2025
3030,Isabella,Taylor,11/16/2024,2050,none,2353,2803,6/22/2024
3031,Ava,Taylor,3/18/2025,4955,none,2594,2212,4/17/2023
3032,Ella,Young,6/7/2024,5443,none,1945,2600,4/28/2025
3033,Olivia,Hernandez,10/4/2025,4545,none,2472,2703,6/14/2025
3034,Sophia,Moore,4/28/2024,14332,hard,1862,2551,9/2/2024
3035,Ava,Davis,4/1/2023,8825,hard,2585,2300,3/6/2025
3036,Chloe,Johnson,3/13/2025,4059,none,2738,2318,1/1/2024
3037,Charlotte,Moore,11/9/2024,13252,easy,1868,2397,1/20/2024
3038,Sophia,Brown,11/17/2024,14257,hard,1894,2329,2/25/2023
3039,Eli,Clark,10/4/2025,4108,hard,2017,2519,1/4/2024
3040,Andrew,Smith,3/3/2024,2874,none,2158,2302,5/15/2024
3041,Theodore,Walker,4/3/2024,2957,easy,2495,2455,12/25/2024
3042,Thomas,Clark,5/13/2024,3290,easy,2042,2310,10/12/2023
3043,Adam,Young,9/22/2025,4528,medium,1828,2335,8/2/2025
3044,Charlotte,Wilson,7/31/2025,5478,hard,1817,2548,6/18/2024
3045,Finn,Mitchell,4/10/2023,10646,hard,2300,2877,11/14/2024
3046,Emma,Wright,10/6/2025,6344,none,2436,2979,9/21/2024
3047,Owen,Robinson,2/21/2024,13279,none,1987,2831,10/26/2024
3048,Lily,Smith,7/6/2023,3532,medium,2284,2846,5/19/2025
3049,Luke,Hall,11/25/2025,5086,medium,2417,2465,5/17/2023
3050,Amelia,Young,8/1/2024,4924,none,1889,2970,6/12/2025
3051,Luke,Evans,5/8/2023,7086,none,2865,2440,10/2/2023
3052,Adam,Davis,3/24/2025,5629,none,2125,2493,10/12/2023
3053,Harrison,King,3/5/2025,7475,hard,2042,2614,7/19/2025
3054,Ryan,Taylor,3/11/2023,4325,hard,2484,2469,1/29/2024
3055,Theodore,Hill,5/23/2023,3777,medium,1913,2258,1/11/2024
3056,Grace,Baker,7/14/2023,12105,hard,2989,2671,9/2/2025
3057,Luke,Davis,6/27/2023,6032,easy,2370,2682,1/22/2024
3058,Harrison,Wright,2/27/2024,7788,medium,2971,2499,10/31/2024
3059,Luke,Brown,5/8/2024,14152,easy,2846,2579,7/16/2024
3060,Eli,Smith,2/8/2023,14296,medium,2981,2288,11/9/2025
3061,Grace,Young,12/9/2025,10933,hard,2011,2544,12/11/2023
3062,Mia,Baker,8/8/2023,8279,none,2324,2471,2/19/2023
3063,Finn,Lee,9/11/2025,4964,easy,2646,2964,12/25/2025
3064,Zachary,King,11/3/2024,13917,easy,1860,2417,10/4/2023
3065,Charlotte,Lewis,9/15/2024,4979,medium,2136,2962,5/10/2025
3066,Harrison,Allen,7/15/2025,3109,none,1866,2346,12/4/2025
3067,Ava,Adams,8/16/2025,4372,hard,2324,2519,1/19/2025
3068,Amelia,Adams,3/17/2025,14601,none,2082,2246,1/28/2023
3069,Ava,Hill,5/6/2025,4042,easy,2080,2697,1/26/2023
3070,Charlotte,Adams,3/23/2023,13638,hard,2556,2788,9/4/2023
3071,Owen,Davis,5/30/2023,13825,hard,2861,2317,6/30/2023
3072,Michael,Walker,7/31/2024,5661,hard,2519,2417,2/16/2024
3073,Theodore,Allen,3/3/2025,4399,easy,2958,2562,7/5/2023
3074,Harrison,Lee,6/24/2025,12366,medium,2283,2952,4/4/2023
3075,Eli,Robinson,9/23/2024,5778,medium,2948,2921,9/12/2024
3076,Emma,King,8/1/2023,9460,easy,2614,2486,2/18/2024
3077,Sophia,Carter,7/30/2024,7594,none,2691,2371,1/20/2025
3078,Grace,Brown,1/25/2023,5848,none,2938,2427,11/29/2023
3079,Thomas,Allen,1/13/2023,6506,easy,2419,2708,4/27/2023
3080,Lily,Scott,6/5/2025,4494,none,2272,2441,3/22/2025
3081,Grace,Perez,5/26/2023,3275,none,2452,2637,9/5/2025
3082,Emma,Martin,1/3/2024,2787,hard,2484,2336,1/16/2024
3083,Ella,Young,11/15/2025,14943,medium,1837,2750,5/27/2024
3084,Lily,Brown,4/15/2023,8322,none,2892,2509,4/22/2024
3085,Michael,Clark,3/28/2023,7569,medium,2956,2910,4/28/2024
3086,Ava,Mitchell,12/6/2025,6065,medium,2934,2574,8/19/2025
3087,Olivia,Scott,3/30/2024,5531,hard,2114,2585,10/3/2025
3088,Theodore,King,8/6/2023,2620,easy,2078,2548,4/23/2025
3089,Andrew,Wright,10/25/2023,6842,none,2987,2780,5/12/2025
3090,Michael,Lee,6/7/2024,6760,easy,2172,2847,6/30/2023
3091,Harrison,Robinson,12/6/2024,14922,hard,2833,2720,9/6/2023
3092,Theodore,Smith,6/4/2024,7552,hard,2247,2473,8/11/2023
3093,Ava,Taylor,4/27/2025,13269,hard,1984,2238,3/6/2023
3094,Harrison,Nelson,5/25/2024,5276,hard,2033,2640,7/13/2023
3095,Thomas,Nelson,11/10/2025,2730,easy,2715,2975,11/11/2025
3096,Mia,Wilson,10/28/2023,10089,hard,2448,2460,10/21/2024
3097,Olivia,Perez,10/1/2024,12787,hard,2617,2906,2/28/2025
3098,Emily,Young,5/11/2024,9075,easy,2434,2556,9/4/2023
3099,Charlotte,Smith,6/7/2024,8847,easy,2633,2277,2/19/2025
3100,Charles,Clark,2/20/2025,2279,hard,1945,2490,4/19/2025
3101,Charles,Young,4/2/2024,12414,medium,2081,2539,10/12/2024
3102,Emma,Robinson,10/30/2024,8545,easy,1810,2382,11/19/2023
3103,Theodore,Baker,11/15/2025,13556,hard,2915,2272,10/22/2023
3104,Luke,Scott,5/24/2024,8331,medium,2051,2726,3/30/2025
3105,Emma,Robinson,6/16/2024,5788,none,2775,2703,11/20/2024
3106,Emma,Johnson,8/29/2024,4265,none,2686,2410,2/9/2025
3107,Ella,Allen,7/27/2024,6926,none,2634,2654,9/8/2023
3108,Amelia,Lewis,8/8/2024,13289,none,1831,2903,11/1/2025
3109,Ella,Walker,11/7/2023,14918,medium,1939,2219,4/6/2025
3110,Chloe,Mitchell,5/18/2023,6677,none,2403,2499,10/29/2023
3111,Finn,Taylor,6/5/2024,7955,none,2105,2726,6/3/2023
3112,Owen,Walker,2/15/2023,4742,easy,2861,2286,12/2/2025
3113,Sophia,Thomas,2/2/2024,8871,medium,2379,2362,7/2/2025
3114,Charlotte,Thomas,7/6/2023,7505,easy,2426,2803,2/5/2023
3115,Mia,Carter,3/13/2023,14768,none,2693,2293,6/11/2024
3116,Lily,Perez,1/6/2023,13648,medium,2115,2266,2/23/2023
3117,Charlotte,Carter,5/9/2023,2157,medium,1871,2745,5/2/2024
3118,Mia,Johnson,12/20/2023,13714,hard,1976,2662,11/15/2023
3119,Eli,Thomas,10/29/2023,4589,hard,2179,2638,12/5/2025
3120,Emma,Davis,5/11/2023,3932,none,1994,2518,12/14/2025
3121,Owen,Wright,9/12/2024,3283,none,2372,2809,4/9/2025
3122,Sophia,Hall,5/9/2025,5107,medium,2735,2679,5/20/2023
3123,Mia,King,10/23/2024,11757,hard,2988,2376,3/9/2023
3124,Thomas,Allen,8/13/2024,7690,easy,1980,2795,11/1/2025
3125,Sophia,Davis,5/26/2023,13775,hard,2617,2704,9/30/2023
3126,Ava,Mitchell,4/29/2023,7697,none,2061,2607,5/4/2024
3127,Emma,Lee,7/12/2025,2112,easy,2864,2891,6/22/2023
3128,Zachary,Baker,12/22/2024,10787,medium,2296,2356,3/30/2025
3129,Dylan,Mitchell,4/8/2024,11884,none,2956,2331,3/22/2024
3130,Amelia,Thomas,12/4/2025,11867,none,2736,2452,8/17/2023
3131,Emily,Allen,8/3/2025,13283,medium,2043,2746,10/6/2024
3132,Thomas,Hernandez,9/7/2025,11196,hard,2627,2788,9/18/2025
3133,Charles,Adams,1/16/2023,7674,easy,2355,2861,6/13/2025
3134,Sophia,Hill,12/12/2025,10056,easy,2718,2454,12/8/2025
3135,Luke,Allen,3/2/2024,11917,hard,2225,2206,10/18/2024
3136,Finn,Baker,5/25/2024,9577,medium,2008,2973,8/1/2024
3137,Michael,Perez,9/6/2023,10805,medium,2511,2659,9/19/2023
3138,Olivia,Martin,4/1/2024,2683,medium,2137,2627,11/17/2024
3139,Grace,Young,5/11/2025,4743,easy,2074,2370,11/25/2025
3140,Theodore,Smith,7/12/2023,3044,easy,2235,2202,10/4/2025
3141,Adam,Wright,9/27/2025,11369,medium,2861,2972,3/28/2024
3142,Charlotte,Hall,2/14/2023,13748,hard,1816,2655,7/31/2025
3143,Theodore,Smith,7/8/2025,8316,none,2217,2982,4/30/2023
3144,Theodore,Scott,7/29/2023,14384,easy,2183,2219,12/1/2025
3145,Luke,Scott,9/19/2023,13813,none,2704,2556,10/5/2023
3146,Grace,Robinson,8/14/2025,6141,medium,2094,2217,12/20/2023
3147,Dylan,Adams,8/8/2024,4141,easy,1904,2636,4/3/2024
3148,Mia,Wright,6/25/2025,7707,medium,1857,2897,5/4/2024
3149,Michael,Robinson,5/14/2024,7736,medium,2444,2529,4/26/2023
3150,Olivia,Evans,11/30/2025,2337,easy,2206,2556,4/13/2023
3151,Mia,Thomas,7/10/2025,7602,medium,2713,2476,6/25/2025
3152,Amelia,Wilson,12/26/2023,10140,none,2378,2505,7/4/2025
3153,Ava,Lewis,1/29/2025,5870,none,2944,2804,5/18/2024
3154,Charles,Martin,8/18/2023,6510,medium,2897,2855,6/25/2025
3155,Charlotte,Perez,6/21/2024,8914,easy,2437,2397,8/18/2023
3156,Olivia,Hernandez,12/6/2024,12334,hard,1934,2886,6/9/2025
3157,Emma,Johnson,3/14/2025,2910,none,2803,2593,12/29/2023
3158,Adam,Wilson,3/8/2023,4049,medium,2028,2371,8/3/2023
3159,Isabella,Allen,4/13/2025,2168,easy,2523,2802,11/23/2023
3160,Finn,Robinson,8/27/2023,4659,easy,2290,2324,6/24/2023
3161,Emily,King,5/20/2025,10766,medium,2487,2627,2/23/2023
3162,Charles,King,2/22/2024,3000,hard,2114,2270,10/24/2025
3163,Charlotte,Lewis,10/7/2023,13654,medium,1918,2707,10/23/2023
3164,Charlotte,Baker,4/14/2025,4893,none,1830,2562,2/7/2025
3165,Lily,Smith,12/7/2023,2050,easy,2035,2882,7/1/2025
3166,Lily,Clark,7/25/2023,7123,easy,2579,2348,1/1/2025
3167,Ryan,Young,1/20/2025,13308,easy,2204,2916,12/4/2025
3168,Luke,Carter,2/16/2023,6660,hard,2069,2696,12/30/2025
3169,Luke,Clark,2/21/2025,7402,none,2387,2238,9/9/2025
3170,Luke,Clark,4/28/2024,6573,easy,1923,2650,5/24/2024
3171,Isabella,Hall,12/12/2024,2300,easy,2973,2524,4/28/2023
3172,Owen,Wilson,12/25/2024,14045,easy,1894,2606,5/8/2024
3173,Luke,Wilson,8/27/2023,4665,medium,2728,2885,8/14/2023
3174,Harrison,Wilson,6/24/2025,8517,easy,2355,2730,4/28/2024
3175,Finn,Scott,4/5/2024,14432,hard,2577,2430,9/6/2023
3176,Emily,Scott,7/1/2025,7469,hard,2773,2333,2/7/2023
3177,Thomas,Wright,10/12/2024,3338,none,2141,2359,10/28/2023
3178,Olivia,Carter,8/8/2024,8784,medium,2242,2738,2/13/2025
3179,Chloe,Johnson,2/23/2025,8354,hard,2054,2927,2/15/2025
3180,Ryan,Allen,7/6/2023,6254,hard,1833,2336,5/5/2023
3181,Adam,Carter,11/15/2025,3328,none,1980,2360,8/2/2024
3182,Zachary,Walker,2/19/2023,7129,hard,2699,2689,10/7/2024
3183,Amelia,Carter,6/23/2024,9046,easy,2760,2459,4/27/2023
3184,Olivia,Hernandez,5/21/2024,4823,hard,2688,2813,11/21/2024
3185,Thomas,Thomas,8/22/2024,4747,medium,1863,2992,7/17/2025
3186,Dylan,Carter,9/17/2025,5751,hard,2181,2807,8/3/2024
3187,Adam,Smith,2/21/2025,6884,easy,1893,2350,1/14/2024
3188,Grace,Hall,5/18/2024,6943,none,2707,2639,6/21/2024
3189,Sophia,Moore,7/5/2024,10184,medium,2480,2393,7/13/2025
3190,Ryan,Evans,7/10/2024,3313,none,2680,2232,6/14/2025
3191,Grace,Martin,6/10/2023,2131,hard,1833,2516,6/16/2024
3192,Thomas,Davis,12/12/2024,11628,easy,2394,2748,8/8/2023
3193,Theodore,Adams,12/18/2024,7070,none,1836,2296,2/5/2024
3194,Joshua,Lewis,8/26/2025,2634,none,2660,2951,8/15/2023
3195,Ryan,Carter,5/19/2023,2044,easy,2581,2351,5/14/2024
3196,Amelia,Lee,2/18/2023,6071,none,2137,2616,9/28/2024
3197,Charles,Baker,11/21/2023,2156,medium,2484,2769,4/28/2024
3198,Emma,Evans,6/1/2024,4766,medium,2003,2473,7/5/2024
3199,Finn,Perez,1/18/2024,12956,none,2545,2280,12/4/2023
3200,Thomas,Walker,11/13/2025,5242,medium,2898,2643,10/21/2025
3201,Emma,Baker,11/27/2025,4826,easy,2440,2256,11/9/2024
3202,Eli,Baker,9/19/2025,9109,none,2081,2619,3/29/2024
3203,Ryan,King,12/13/2024,13207,hard,2866,2827,2/23/2023
3204,Joshua,Brown,5/10/2025,8057,none,2635,2493,7/15/2023
3205,Isabella,Hall,9/28/2023,2129,hard,2020,2828,8/30/2023
3206,Theodore,Walker,5/18/2025,2317,easy,2227,2245,11/28/2023
3207,Isabella,Perez,5/9/2025,9670,easy,2558,2847,2/13/2023
3208,Finn,Mitchell,5/17/2025,4279,hard,1894,2246,9/21/2023
3209,Ryan,Mitchell,7/14/2024,6746,none,2947,2371,9/5/2024
3210,Emma,Taylor,6/26/2024,8824,hard,2516,2268,1/17/2023
